it,sampling_method,dataset,rotulo,loss_strategy,size,Macro F1
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.465133066156633
5,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,7.337439087328159
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.823836715262878
5,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,7.276598045917986
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.22000402462368
5,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.8743673786303265
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.47977558730942
1,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,13.473952473637642
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.034145416833066
1,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,14.298977108951803
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,10.965501728637276
1,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,13.937922797793988
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,14.387043354765934
1,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.555892391024914
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,13.348231886284665
1,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.62675455018521
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,14.253032163286509
1,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,13.386831715098031
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,13.94200359230245
2,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.629354426149433
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,12.62235220190007
2,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.382444664295747
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,10.35631007980142
2,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.559798668035318
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,13.844189065913062
2,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.450691737069146
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,13.359873014320357
2,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.391921417524099
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,14.248344560866855
2,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.01726651856209
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,10.542550812236483
3,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.47494910426836
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.474730357059595
3,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.62958704368314
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.749361700275506
3,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,14.260098619208373
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,10.189698222552659
3,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.90320113507105
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.003741754517256
3,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,13.071433530852513
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.87153832753524
3,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,14.568472065910246
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,14.74603457818777
4,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.54891376495071
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,12.769958053282922
4,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.798778512363134
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,13.982753515709005
4,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.902371084989543
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.451267878016498
4,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,10.555680194010963
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,14.923272371353066
4,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.79385869759055
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,13.900895065087076
4,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.644553226365321
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.173763899279598
5,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,10.123781103001244
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,12.508760533355526
5,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,11.379842268062177
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,14.461736247888359
5,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,13.299165624294092
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,10.713855169883889
5,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,12.220453486001924
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,11.163504876096932
5,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,14.807043041203578
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,5000,12.20863871753922
5,TF-IDF (class),yelp,TF-IDF (class),softmax,5000,14.606570952047127
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,21.138768523431143
1,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,21.861674658230204
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,25.6715314470319
1,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,27.967678196157326
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,29.945909566932418
1,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,29.00440300989336
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,24.044022394124394
1,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,24.247502251661043
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,20.464229167477228
1,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,21.900725783827507
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,28.25927823662407
1,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,20.70793051323325
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,24.849949655139433
2,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,29.44052257435088
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,21.552696315136313
2,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,29.51652423820075
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,28.326428344906972
2,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,25.238846244059157
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,25.365876160119537
2,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,28.02047102207767
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,29.064728375456884
2,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,27.463004615734487
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,28.102308736101996
2,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,23.589895763185147
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,26.3846269555479
3,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,28.218125920855858
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,29.759715946014147
3,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,22.06952173745731
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,23.75646290714556
3,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,29.322593119294922
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,25.362823222995644
3,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,22.89028494396334
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,21.99740015191714
3,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,23.323910844963848
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,20.37255484369897
3,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,25.8974780584775
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,26.908739730024628
4,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,29.58410856032645
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,28.60960582806183
4,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,20.84072882665506
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,22.9957055104338
4,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,24.57807203453298
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,26.913887691168018
4,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,28.746762247148652
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,26.51122398843591
4,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,28.612826250612155
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,21.220333562384564
4,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,24.45117433783372
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,26.899843729521198
5,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,27.924443566495533
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,28.483719030879186
5,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,24.331677263227533
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,20.130505375380416
5,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,26.25478438253749
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,21.66614113480969
5,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,20.305515056445383
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,28.426693881792385
5,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,26.092562632721553
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,10000,27.969702705065714
5,TF-IDF (class),yelp,TF-IDF (class),softmax,10000,24.702484233413035
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.0459109986012587
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.357922972619474
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.00945528889294
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.32981474326368
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2496956530941021
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.0260471770694433
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.362754607215521
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.3522286650235216
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.3328734919132676
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.296711847287508
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.0259908252844312
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.2785518967368543
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2520225035377035
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.439752414064148
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.1598128666110425
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.1314863081125344
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.4115095825658375
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.314066256087683
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.405750933922175
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.3507247576087305
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.0839926461105422
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.1719970847703503
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.0742910763565618
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.2708602399334061
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.3189276504121077
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.1641645309441464
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2939831915379185
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.4685630938449226
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.3561000145242654
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.173620254926349
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2102738806526816
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.492316987026871
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2047038944601631
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.1748312613647276
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2313505652571684
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.4812069756233828
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.1923016883899817
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.263455020522024
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2222984652604723
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.4983254938985775
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.0171679789783514
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.4162708058338553
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2456376788841141
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.4540326416688458
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.1730522866506718
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.0550033040375417
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.0043140443343024
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.0270400061183111
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.3345325742804097
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.4909038548813345
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.1053662324345952
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.212936662223655
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.134092933788082
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.2514941595020959
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.2817194457129737
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.3197019162826729
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.4213397622878003
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.4030396561288077
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,500,1.0842297268992585
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,500,1.22416313149788
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.8492997623078518
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.0296601499814355
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.90490464174775
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.5758087698488588
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.390144139236621
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.506947512615913
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.647028612154714
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.8552847880497514
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.3968951881698595
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.8143652734503077
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.6960514722266815
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.8192893044969227
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.9756391855469175
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.9691978371560728
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.958280291350776
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.1840135311280306
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.9911870328227286
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.2105072736807787
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.515924964368688
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.0562016529590887
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.131018527306908
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.2416141710806756
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.169513573190081
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.868270044856445
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.6981072372360333
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.971596446258893
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.1812800001261796
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.3734896607003777
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.2958853684894662
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.016829655972258
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.133279908536864
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.0520680344506044
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.4918694044776286
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.733661501981385
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.7555801795098347
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.8879018985356373
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.02788463948868
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.7131465780560884
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.935050525160304
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.2326158055382117
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.3296155164995165
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.7717886601406416
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.7005225295881257
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.331393677516175
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.7716482778027314
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.1163118625567274
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.7121779728693656
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.214357908644749
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.410639977232996
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.2242308482883932
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.1186316161233534
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.9333815573494393
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.3801275854159596
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.9289846389648986
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.494078110737063
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.448975124089794
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.80814209001158
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.6199378738890156
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,1000,2.7441284464459987
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,1000,2.9365938128573075
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.726122606051396
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.0320424733849505
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.427266807616592
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.3066848611093
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.416087646984027
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.34880679513628
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,7.273401463700049
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.3223458121454605
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,7.148411757613523
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,6.917567749365543
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,7.228361047454093
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,6.817373769308185
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.876092227620474
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.619471769287002
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.86492467556285
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.289914536719402
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,7.454787825322039
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.033042859090245
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.193058227798712
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.424936605504179
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,7.2428666363186345
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,6.4693837694552485
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.134239116822737
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.011038678681696
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.8227968649423305
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.463336134242167
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.4246001768753285
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.135904226722917
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.713901634756816
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.192803343931804
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.746835570174039
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.474752461478688
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,7.29538233067297
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.469449111137788
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.134045622490402
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.289526025897459
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.001608533375929
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.174051965127455
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.8821482622637635
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,7.33249961393786
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,5.1881093254054065
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,6.122333707696404
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.304652152243848
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,5.566522204115872
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,7.11949254063262
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,softmax,2500,6.834071322198098
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,softmax,2500,6.89433939223385
